t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.28,1.9999,0.00042539,1.0001,-0.0024353,0.0018774,0.79143,0.61125,-0.001525,0.0058382,0.00092753,-0.00011919,0.037868,-2.6204e-07,-0.015305,0.058377,0.0031465,0,0,0,0.073587,0.073613,0.073614,0.073586,-0.095048,0.35924,-0.0016895,-0.19553,0.69816,-0.004775
0.29,1.9999,0.00048675,1.0001,-0.0025868,0.0019938,0.79146,0.61122,-0.0016829,0.00644,0.00095891,-0.00012901,0.038587,-3.02e-07,-0.016265,0.062004,0.0031293,0,0,0,0.073587,0.073613,0.073613,0.073587,-0.096959,0.36604,-0.0017368,-0.18657,0.66135,-0.0046912
0.3,1.9999,0.00055432,1.0002,-0.0027412,0.0021124,0.79148,0.61118,-0.0018504,0.0070785,0.00099011,-0.00013928,0.039268,-3.4636e-07,-0.017244,0.065696,0.0031117,0,0,0,0.073588,0.073612,0.073613,0.073588,-0.09878,0.37247,-0.0017833,-0.17773,0.62503,-0.004608
0.31,1.9998,0.00062845,1.0002,-0.0028982,0.0022329,0.79151,0.61114,-0.0020278,0.0077542,0.0010211,-0.00015003,0.039911,-3.9542e-07,-0.01824,0.069452,0.0030937,0,0,0,0.073589,0.073611,0.073612,0.073588,-0.10051,0.37854,-0.001829,-0.16903,0.58919,-0.0045255
0.32,1.9998,0.00070952,1.0002,-0.0030578,0.0023553,0.79154,0.6111,-0.0022152,0.0084677,0.001052,-0.00016126,0.040517,-4.4952e-07,-0.019254,0.073266,0.0030752,0,0,0,0.07359,0.073611,0.073611,0.073589,-0.10216,0.38426,-0.0018738,-0.16045,0.55384,-0.0044436
0.33,1.9998,0.00079793,1.0002,-0.0032197,0.0024795,0.79157,0.61107,-0.0024129,0.0092197,0.0010826,-0.00017298,0.041086,-5.0896e-07,-0.020283,0.077136,0.0030562,0,0,0,0.073591,0.07361,0.073611,0.07359,-0.10372,0.38962,-0.0019179,-0.152,0.51897,-0.0043622
0.34,1.9998,0.00089405,1.0002,-0.0033838,0.0026053,0.7916,0.61103,-0.002621,0.010011,0.0011131,-0.00018519,0.041618,-5.7409e-07,-0.021328,0.081057,0.0030368,0,0,0,0.073591,0.07361,0.07361,0.073591,-0.1052,0.39464,-0.0019611,-0.14368,0.48457,-0.0042815
0.35,1.9997,0.00099827,1.0002,-0.0035499,0.0027326,0.79163,0.61099,-0.0028395,0.010841,0.0011434,-0.00019791,0.042115,-6.4525e-07,-0.022387,0.085027,0.003017,0,0,0,0.073592,0.073609,0.07361,0.073591,-0.1066,0.39932,-0.0020035,-0.13548,0.45065,-0.0042014
0.36,1.9997,0.001111,1.0002,-0.0037181,0.0028614,0.79166,0.61095,-0.0030687,0.011711,0.0011734,-0.00021114,0.042577,-7.2279e-07,-0.02346,0.089043,0.0029967,0,0,0,0.073593,0.073609,0.073609,0.073592,-0.10791,0.40365,-0.0020451,-0.12741,0.41721,-0.0041219
0.37,1.9997,0.0012326,1.0002,-0.003888,0.0029914,0.79169,0.6109,-0.0033087,0.012622,0.0012033,-0.0002249,0.043004,-8.0706e-07,-0.024545,0.093099,0.0029761,0,0,0,0.073594,0.073608,0.073609,0.073593,-0.10915,0.40766,-0.0020859,-0.11946,0.38423,-0.004043
