t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
4.126977043715942,0.6071230647991112,1.7742141874112618,1.9485108575319687,2.344133913227038,-5.847778041102765,1.53908746843395,0.5662505758756454,-0.25091287983251487,0.22179127648443217,0.7568739124825485,-0.18482546097518132,0.013245153980585305,-0.07655092399361575,0,0,0,0,0,0,0.0598319667031949,0.05969722613695095,0.06292980802818617,0.06274966480779266,0,0,0,0,0,0
4.128435899596953,0.6104810807768127,1.7658942528448316,1.9508096221602997,2.3423315444413415,-5.839812217487018,1.5346657731692643,0.566314452946141,-0.25122422143424217,0.22148297703150926,0.7567852280992499,-0.18584409216031614,0.013409325354038416,-0.07447701732734595,0,0,0,0,0,0,0.05986300162957723,0.05972862342193157,0.06283731886069814,0.0626574108296833,0,0,0,0,0,0
4.129894755477964,0.6138366874438962,1.7575826918036443,1.953101550432257,2.3405208185761572,-5.831851639663958,1.5302350207390056,0.5663750415028479,-0.25153385657548744,0.2211719896097374,0.756700297648751,-0.18686079248703485,0.01357354031492487,-0.0724864637860779,0,0,0,0,0,0,0.05989131509733939,0.05975745049660014,0.06274870382552396,0.0625695730199015,0,0,0,0,0,0
4.131353611358975,0.6171898668292287,1.7492794969556464,1.9553866213417925,2.338701648322409,-5.823896294162318,1.5257954221475096,0.5664324196693793,-0.25184183100794083,0.22085835520406394,0.7566190368118949,-0.18787331417133388,0.01373653997216737,-0.0705747233275035,0,0,0,0,0,0,0.05991713472336766,0.05978389994504311,0.06266381663977989,0.062485862148655445,0,0,0,0,0,0
4.132812467239986,0.620540600833179,1.7409846631475556,1.957664818211446,2.3368739469280464,-5.815946166219496,1.521347187252962,0.5664866630894576,-0.2521481874057643,0.22054211565550122,0.7565413636239426,-0.1888799857290017,0.013897420237306711,-0.06873752910382652,0,0,0,0,0,0,0.05994066957208856,0.05980815987327816,0.0625825032244532,0.06240601994833161,0,0,0,0,0,0
4.134271323120997,0.6238888712029748,1.7326981809968396,1.9599361287477255,2.335037628521408,-5.808001239810358,1.516890524722636,0.566537844915387,-0.2524529658043923,0.22022331345459084,0.7564671983780366,-0.18987954110628544,0.014055544869221793,-0.06697087576032629,0,0,0,0,0,0,0.059962112022967064,0.059830411644486,0.06250460536994032,0.062329815881270345,0,0,0,0,0,0
4.135730179002008,0.6272346596143393,1.724420045407978,1.9622005288369964,2.3331926078286127,-5.800061497675618,1.5124256420106423,0.5665860358271959,-0.2527562039019015,0.21990199125129006,0.7563964635319018,-0.19087098434187902,0.014210475231460138,-0.06527100663833994,0,0,0,0,0,0,0.059981638817964394,0.05985082890116865,0.062429963680566865,0.062257044133204,0,0,0,0,0,0
4.1371890348830185,0.630577947591276,1.7161502491924352,1.9644580109421381,2.331338800573494,-5.792126921382809,1.507952745321459,0.5666313041964367,-0.25305793730284304,0.21957819227051856,0.7563290837242767,-0.1918534799297819,0.014361912773335107,-0.06363440036064894,0,0,0,0,0,0,0.05999941119365133,0.059869577871811686,0.062358419803426865,0.06218752095560729,0,0,0,0,0,0
4.138647890764029,0.633918716534987,1.70788878314681,1.9667085556368658,2.3294761233322134,-5.784197491320766,1.5034720395821952,0.5666737160958019,-0.2533581996854077,0.21925195964971086,0.7562649855858619,-0.1928262616241339,0.014509653887511584,-0.06205775720344691,0,0,0,0,0,0,0.06001558086612259,0.05988681207410954,0.06228981784448331,0.06212108257782651,0,0,0,0,0,0
4.14010674664504,0.6372569477051788,1.6996356402184716,1.9689521519723696,2.3276044936214237,-5.776273186774347,1.4989837283865004,0.5667133355127856,-0.2536570229098508,0.21892333699634844,0.7562040977737235,-0.19378858051665387,0.01465352939109848,-0.060537985456055064,0,0,0,0,0,0,0.06003028525811616,0.05990267798161387,0.06222400574056268,0.06205758292990733,0,0,0,0,0,0
4.141565602526051,0.6405926222656468,1.6913908154167703,1.9711887770740104,2.325723829892018,-5.768353985891277,1.494488014012538,0.5667502243662308,-0.25395443707575066,0.2185923677209361,0.7561463507703815,-0.19473963934348193,0.014793379302327611,-0.05907218808682722,0,0,0,0,0,0,0.06004364851314908,0.05991731501988071,0.06216083527780628,0.06199689262002699,0,0,0,0,0,0
4.143024458407062,0.643925721296516,1.6831542997614395,1.9734184247547883,2.3238340517629354,-5.760439865822231,1.4899850973545359,0.5667844427633214,-0.2542504705508515,0.21825909567119003,0.7560916769362629,-0.19567853663376528,0.014929032457751821,-0.05765764978963451,0,0,0,0,0,0,0.060055786931670185,0.05993085122409509,0.06210016816804052,0.06193889176342874,0,0,0,0,0,0
4.144483314288073,0.6472562256745261,1.674926088319851,1.9756410768506485,2.3219350797058036,-5.752530802586381,1.4854751779389994,0.5668160490168146,-0.2545451499677054,0.21792356444303856,0.7560400102989177,-0.1966042750172002,0.015060296510779937,-0.05629182455665522,0,0,0,0,0,0,0.06006681013881425,0.05994340320433054,0.06204187764978491,0.06188346724583474,0,0,0,0,0,0
4.145942170169084,0.650584116259057,1.6667061742003015,1.9778567237030584,2.320026835425017,-5.7446267712746835,1.4809584538629557,0.5668450998951375,-0.25483850024091487,0.2175858179707503,0.7559912864590368,-0.19751579355133167,0.015186958582565007,-0.05497232384939424,0,0,0,0,0,0,0.06007682327846387,0.059955075097877675,0.06198585232396475,0.06183050775208914,0,0,0,0,0,0
4.147401026050095,0.6539093737095337,1.6584945486601796,1.9800653436770193,2.318109241642123,-5.7367277459601524,1.476435122103402,0.5668716506957081,-0.25513054459720425,0.2172459000828523,0.7559454425734514,-0.19841203406530541,0.015308799332115186,-0.05369690538717512,0,0,0,0,0,0,0.060085929690944645,0.059965957028955706,0.06193199332992777,0.06177990541781265,0,0,0,0,0,0
